tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt0082694,movie,The Road Warrior,Mad Max 2,0,1981,\N,96,"Action,Adventure,Sci-Fi",7.6,190987
tt0082971,movie,Raiders of the Lost Ark,Raiders of the Lost Ark,0,1981,\N,115,"Action,Adventure",8.4,1025202
tt0083658,movie,Blade Runner,Blade Runner,0,1982,\N,117,"Action,Drama,Sci-Fi",8.1,811564
tt0083866,movie,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,0,1982,\N,115,"Adventure,Family,Sci-Fi",7.9,432177
tt0083907,movie,The Evil Dead,The Evil Dead,0,1981,\N,85,Horror,7.4,229576
tt0083929,movie,Fast Times at Ridgemont High,Fast Times at Ridgemont High,0,1982,\N,90,"Comedy,Drama",7.1,114115
tt0083944,movie,First Blood,First Blood,0,1982,\N,93,"Action,Adventure,Thriller",7.7,271293
tt0083987,movie,Gandhi,Gandhi,0,1982,\N,191,"Biography,Drama,History",8,238690
tt0084516,movie,Poltergeist,Poltergeist,0,1982,\N,114,"Horror,Thriller",7.3,177443
tt0084602,movie,Rocky III,Rocky III,0,1982,\N,99,"Drama,Sport",6.8,208262
tt0084726,movie,Star Trek II: The Wrath of Khan,Star Trek II: The Wrath of Khan,0,1982,\N,113,"Action,Adventure,Sci-Fi",7.7,127985
tt0084787,movie,The Thing,The Thing,0,1982,\N,109,"Horror,Mystery,Sci-Fi",8.2,458102
tt0084805,movie,Tootsie,Tootsie,0,1982,\N,116,"Comedy,Drama,Romance",7.4,113261
tt0084827,movie,Tron,Tron,0,1982,\N,96,"Action,Adventure,Sci-Fi",6.7,127795
tt0085334,movie,A Christmas Story,A Christmas Story,0,1983,\N,93,"Comedy,Family",7.9,167750
tt0085794,movie,The King of Comedy,The King of Comedy,0,1982,\N,109,"Comedy,Crime,Drama",7.8,116225
tt0085959,movie,The Meaning of Life,The Meaning of Life,0,1983,\N,107,"Comedy,Musical",7.5,124407
tt0085995,movie,Vacation,National Lampoons Vacation,0,1983,\N,98,"Adventure,Comedy",7.3,118737
tt0086034,movie,Octopussy,Octopussy,0,1983,\N,131,"Action,Adventure,Thriller",6.5,111750
tt0086190,movie,Star Wars: Episode VI - Return of the Jedi,Star Wars: Episode VI - Return of the Jedi,0,1983,\N,131,"Action,Adventure,Fantasy",8.3,1106429
tt0086250,movie,Scarface,Scarface,0,1983,\N,170,"Crime,Drama",8.3,900296
tt0086465,movie,Trading Places,Trading Places,0,1983,\N,116,Comedy,7.5,163392
tt0086541,movie,Videodrome,Videodrome,0,1983,\N,87,"Horror,Sci-Fi,Thriller",7.2,101254
tt0086567,movie,WarGames,WarGames,0,1983,\N,114,"Action,Drama,Sci-Fi",7.1,108971
tt0086879,movie,Amadeus,Amadeus,0,1984,\N,160,"Biography,Drama,Music",8.4,422226
tt0086960,movie,Beverly Hills Cop,Beverly Hills Cop,0,1984,\N,105,"Action,Comedy,Crime",7.4,198543
tt0086979,movie,Blood Simple,Blood Simple,0,1984,\N,99,"Crime,Drama,Thriller",7.6,103165
tt0087182,movie,Dune,Dune,0,1984,\N,137,"Action,Adventure,Sci-Fi",6.3,169754
tt0087332,movie,Ghostbusters,Ghostbusters,0,1984,\N,105,"Action,Comedy,Fantasy",7.8,439124
tt0087363,movie,Gremlins,Gremlins,0,1984,\N,106,"Comedy,Fantasy,Horror",7.3,244736
tt0087469,movie,Indiana Jones and the Temple of Doom,Indiana Jones and the Temple of Doom,0,1984,\N,118,"Action,Adventure",7.5,529275
tt0087538,movie,The Karate Kid,The Karate Kid,0,1984,\N,126,"Action,Drama,Family",7.3,240840
tt0087544,movie,Nausicaä of the Valley of the Wind,Kaze no tani no Naushika,0,1984,\N,117,"Adventure,Animation,Sci-Fi",8,179472
tt0087800,movie,A Nightmare on Elm Street,A Nightmare on Elm Street,0,1984,\N,91,Horror,7.4,259031
tt0087843,movie,Once Upon a Time in America,Once Upon a Time in America,0,1984,\N,229,"Crime,Drama",8.3,372363
tt0087884,movie,"Paris, Texas","Paris, Texas",0,1984,\N,145,Drama,8.1,115729
tt0087928,movie,Police Academy,Police Academy,0,1984,\N,96,Comedy,6.7,135430
tt0088011,movie,Romancing the Stone,Romancing the Stone,0,1984,\N,106,"Action,Adventure,Comedy",6.9,101769
tt0088128,movie,Sixteen Candles,Sixteen Candles,0,1984,\N,93,"Comedy,Romance",7,124290
tt0088247,movie,The Terminator,The Terminator,0,1984,\N,107,"Action,Sci-Fi",8.1,911787
tt0088258,movie,This Is Spinal Tap,This Is Spinal Tap,0,1984,\N,82,"Comedy,Music",7.9,145560
tt0088323,movie,The NeverEnding Story,The Neverending Story,0,1984,\N,102,"Adventure,Drama,Family",7.3,154372
tt0088763,movie,Back to the Future,Back to the Future,0,1985,\N,116,"Adventure,Comedy,Sci-Fi",8.5,1284651
tt0088846,movie,Brazil,Brazil,0,1985,\N,132,"Drama,Sci-Fi,Thriller",7.9,209329
tt0088847,movie,The Breakfast Club,The Breakfast Club,0,1985,\N,97,"Comedy,Drama",7.8,429842
tt0088930,movie,Clue,Clue,0,1985,\N,94,"Comedy,Crime,Mystery",7.2,107148
tt0088944,movie,Commando,Commando,0,1985,\N,90,"Action,Adventure,Thriller",6.7,172398
tt0089218,movie,The Goonies,The Goonies,0,1985,\N,114,"Adventure,Comedy,Family",7.7,293942
tt0089530,movie,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome,0,1985,\N,107,"Action,Adventure,Sci-Fi",6.2,145604
tt0089880,movie,Rambo: First Blood Part II,Rambo: First Blood Part II,0,1985,\N,96,"Action,Adventure,Thriller",6.5,180172
tt0089881,movie,Ran,Ran,0,1985,\N,160,"Action,Drama,War",8.2,134009
tt0089927,movie,Rocky IV,Rocky IV,0,1985,\N,91,"Drama,Sport",6.9,223319
tt0090264,movie,A View to a Kill,A View to a Kill,0,1985,\N,131,"Action,Adventure,Thriller",6.3,103625
tt0090329,movie,Witness,Witness,0,1985,\N,112,"Drama,Romance,Thriller",7.4,102982
tt0090555,movie,Crocodile Dundee,Crocodile Dundee,0,1986,\N,97,"Action,Adventure,Comedy",6.6,113804
tt0090605,movie,Aliens,Aliens,0,1986,\N,137,"Action,Adventure,Sci-Fi",8.4,752751
tt0090728,movie,Big Trouble in Little China,Big Trouble in Little China,0,1986,\N,99,"Action,Adventure,Comedy",7.2,151487
tt0090756,movie,Blue Velvet,Blue Velvet,0,1986,\N,120,"Crime,Drama,Mystery",7.7,212324
tt0091042,movie,Ferris Bueller's Day Off,Ferris Bueller's Day Off,0,1986,\N,103,Comedy,7.8,381409
tt0091064,movie,The Fly,The Fly,0,1986,\N,96,"Drama,Horror,Sci-Fi",7.6,198613
tt0091203,movie,Highlander,Highlander,0,1986,\N,116,"Action,Adventure,Fantasy",7,145301
tt0091369,movie,Labyrinth,Labyrinth,0,1986,\N,101,"Adventure,Family,Fantasy",7.3,147343
tt0091605,movie,The Name of the Rose,Der Name der Rose,0,1986,\N,130,"Drama,Mystery,Thriller",7.7,115479
tt0091763,movie,Platoon,Platoon,0,1986,\N,120,"Drama,War",8.1,433351
tt0092005,movie,Stand by Me,Stand by Me,0,1986,\N,89,"Adventure,Comedy,Drama",8.1,433977
tt0092067,movie,Castle in the Sky,Tenkuu no Shiro Laputa,0,1986,\N,125,"Adventure,Animation,Family",8,178469
tt0092099,movie,Top Gun,Top Gun,0,1986,\N,109,"Action,Drama",6.9,493211
tt0092400,tvSeries,Married... with Children,Married with Children,0,1987,1997,22,Comedy,8.1,109743
tt0092455,tvSeries,Star Trek: The Next Generation,Star Trek: The Next Generation,0,1987,1994,44,"Action,Adventure,Drama",8.7,132974
tt0092644,movie,Beverly Hills Cop II,Beverly Hills Cop II,0,1987,\N,100,"Action,Comedy,Crime",6.5,128046
tt0092890,movie,Dirty Dancing,Dirty Dancing,0,1987,\N,100,"Drama,Music,Romance",7,251465
tt0092965,movie,Empire of the Sun,Empire of the Sun,0,1987,\N,153,"Drama,War",7.7,132893
tt0092991,movie,Evil Dead II,Evil Dead II,0,1987,\N,84,"Comedy,Horror",7.7,179760
tt0093058,movie,Full Metal Jacket,Full Metal Jacket,0,1987,\N,116,"Drama,War",8.3,779917
tt0093105,movie,"Good Morning, Vietnam","Good Morning, Vietnam",0,1987,\N,121,"Biography,Comedy,Drama",7.3,151504
tt0093177,movie,Hellraiser,Hellraiser,0,1987,\N,94,"Horror,Thriller",6.9,138369
tt0093389,movie,The Last Emperor,The Last Emperor,0,1987,\N,163,"Biography,Drama,History",7.7,109918
tt0093409,movie,Lethal Weapon,Lethal Weapon,0,1987,\N,109,"Action,Crime,Thriller",7.6,273193
tt0093428,movie,The Living Daylights,The Living Daylights,0,1987,\N,130,"Action,Adventure,Thriller",6.7,104691
tt0093437,movie,The Lost Boys,The Lost Boys,0,1987,\N,97,"Comedy,Horror",7.2,158513
tt0093748,movie,"Planes, Trains & Automobiles","Planes, Trains & Automobiles",0,1987,\N,93,"Comedy,Drama",7.6,158207
tt0093773,movie,Predator,Predator,0,1987,\N,107,"Action,Adventure,Horror",7.8,447191
tt0093779,movie,The Princess Bride,The Princess Bride,0,1987,\N,98,"Adventure,Comedy,Family",8,445892
tt0093822,movie,Raising Arizona,Raising Arizona,0,1987,\N,94,"Comedy,Crime",7.3,148175
tt0093870,movie,RoboCop,RoboCop,0,1987,\N,102,"Action,Crime,Sci-Fi",7.6,277953
tt0093894,movie,The Running Man,The Running Man,0,1987,\N,101,"Action,Sci-Fi,Thriller",6.7,164123
tt0094012,movie,Spaceballs,Spaceballs,0,1987,\N,96,"Adventure,Comedy,Sci-Fi",7.1,203742
tt0094226,movie,The Untouchables,The Untouchables,0,1987,\N,119,"Crime,Drama,Thriller",7.8,326917
tt0094291,movie,Wall Street,Wall Street,0,1987,\N,126,"Crime,Drama",7.3,163541
tt0094625,movie,Akira,Akira,0,1988,\N,124,"Action,Animation,Drama",8,201496
tt0094721,movie,Beetlejuice,Beetlejuice,0,1988,\N,92,"Comedy,Fantasy",7.5,332349
tt0094737,movie,Big,Big,0,1988,\N,104,"Comedy,Drama,Fantasy",7.3,236963
tt0094862,movie,Child's Play,Child's Play,0,1988,\N,87,"Horror,Thriller",6.7,114769
tt0094898,movie,Coming to America,Coming to America,0,1988,\N,117,"Comedy,Romance",7.1,220748
tt0095016,movie,Die Hard,Die Hard,0,1988,\N,132,"Action,Thriller",8.2,933587
tt0095159,movie,A Fish Called Wanda,A Fish Called Wanda,0,1988,\N,108,"Comedy,Crime",7.5,151657
tt0095327,movie,Grave of the Fireflies,Hotaru no haka,0,1988,\N,89,"Animation,Drama,War",8.5,302652
tt0095647,movie,Mississippi Burning,Mississippi Burning,0,1988,\N,128,"Crime,Drama,Mystery",7.8,108242
tt0095705,movie,The Naked Gun: From the Files of Police Squad!,The Naked Gun: From the Files of Police Squad!,0,1988,\N,85,"Comedy,Crime",7.6,181602
tt0095765,movie,Cinema Paradiso,Nuovo Cinema Paradiso,0,1988,\N,155,"Drama,Romance",8.5,278152
tt0095953,movie,Rain Man,Rain Man,0,1988,\N,133,Drama,8,539521
tt0095956,movie,Rambo III,Rambo III,0,1988,\N,102,"Action,Adventure,Thriller",5.8,138712
tt0096061,movie,Scrooged,Scrooged,0,1988,\N,101,"Comedy,Drama,Fantasy",6.9,115550
tt0096256,movie,They Live,They Live,0,1988,\N,94,"Action,Horror,Sci-Fi",7.2,142771
tt0096283,movie,My Neighbor Totoro,Tonari no Totoro,0,1988,\N,86,"Animation,Comedy,Family",8.1,370425
tt0096320,movie,Twins,Twins,0,1988,\N,107,"Comedy,Crime",6.1,134962
tt0096438,movie,Who Framed Roger Rabbit,Who Framed Roger Rabbit,0,1988,\N,104,"Adventure,Animation,Comedy",7.7,214013
tt0096446,movie,Willow,Willow,0,1988,\N,126,"Action,Adventure,Drama",7.2,128779
tt0096657,tvSeries,Mr. Bean,Mr. Bean,0,1990,1995,25,"Comedy,Family",8.6,130704
tt0096697,tvSeries,The Simpsons,The Simpsons,0,1989,\N,22,"Animation,Comedy",8.7,430510
tt0096754,movie,The Abyss,The Abyss,0,1989,\N,140,"Adventure,Drama,Mystery",7.5,188970
tt0096874,movie,Back to the Future Part II,Back to the Future Part II,0,1989,\N,108,"Adventure,Comedy,Sci-Fi",7.8,564940
tt0096895,movie,Batman,Batman,0,1989,\N,126,"Action,Adventure",7.5,399485
tt0096928,movie,Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure,0,1989,\N,90,"Adventure,Comedy,Music",6.9,140090
tt0096969,movie,Born on the Fourth of July,Born on the Fourth of July,0,1989,\N,145,"Biography,Drama,War",7.2,114516
tt0097165,movie,Dead Poets Society,Dead Poets Society,0,1989,\N,128,"Comedy,Drama",8.1,533258
tt0097216,movie,Do the Right Thing,Do the Right Thing,0,1989,\N,120,"Comedy,Drama",8,110560
tt0097239,movie,Driving Miss Daisy,Driving Miss Daisy,0,1989,\N,99,"Comedy,Drama,Romance",7.3,116237
tt0097351,movie,Field of Dreams,Field of Dreams,0,1989,\N,107,"Drama,Family,Fantasy",7.5,126270
tt0097428,movie,Ghostbusters II,Ghostbusters II,0,1989,\N,108,"Action,Comedy,Fantasy",6.6,219891
tt0097441,movie,Glory,Glory,0,1989,\N,122,"Biography,Drama,History",7.8,142569
tt0097493,movie,Heathers,Heathers,0,1988,\N,103,"Comedy,Crime",7.2,113760
tt0097523,movie,"Honey, I Shrunk the Kids","Honey, I Shrunk the Kids",0,1989,\N,93,"Adventure,Comedy,Family",6.4,164240
tt0097576,movie,Indiana Jones and the Last Crusade,Indiana Jones and the Last Crusade,0,1989,\N,127,"Action,Adventure",8.2,801583
tt0097733,movie,Lethal Weapon 2,Lethal Weapon 2,0,1989,\N,114,"Action,Crime,Thriller",7.3,186544
tt0097742,movie,Licence to Kill,Licence to Kill,0,1989,\N,133,"Action,Adventure,Thriller",6.6,110785
tt0097757,movie,The Little Mermaid,The Little Mermaid,0,1989,\N,83,"Adventure,Animation,Family",7.6,286979
tt0097814,movie,Kiki's Delivery Service,Majo no takkyûbin,0,1989,\N,103,"Animation,Family,Fantasy",7.8,160642
tt0097958,movie,National Lampoon's Christmas Vacation,National Lampoon's Christmas Vacation,0,1989,\N,97,Comedy,7.5,218439
tt0098084,movie,Pet Sematary,Pet Sematary,0,1989,\N,103,"Fantasy,Horror,Thriller",6.5,113494
tt0098439,movie,Tango & Cash,Tango & Cash,0,1989,\N,104,"Action,Comedy,Crime",6.4,112070
tt0098554,movie,Uncle Buck,Uncle Buck,0,1989,\N,100,Comedy,7.1,106432
tt0098635,movie,When Harry Met Sally...,When Harry Met Sally...,0,1989,\N,95,"Comedy,Drama,Romance",7.7,237973
tt0098800,tvSeries,The Fresh Prince of Bel-Air,The Fresh Prince of Bel-Air,0,1990,1996,22,Comedy,7.9,142964
tt0098904,tvSeries,Seinfeld,Seinfeld,0,1989,1998,22,Comedy,8.9,344589
tt0098936,tvSeries,Twin Peaks,Twin Peaks,0,1990,1991,1505,"Crime,Drama,Mystery",8.8,211359
tt0099077,movie,Awakenings,Awakenings,0,1990,\N,121,"Biography,Drama",7.8,155491
tt0099088,movie,Back to the Future Part III,Back to the Future Part III,0,1990,\N,118,"Adventure,Comedy,Sci-Fi",7.4,474461
tt0099348,movie,Dances with Wolves,Dances with Wolves,0,1990,\N,181,"Adventure,Drama,Western",8,286116
tt0099423,movie,Die Hard 2,Die Hard 2,0,1990,\N,124,"Action,Thriller",7.1,379692
tt0099487,movie,Edward Scissorhands,Edward Scissorhands,0,1990,\N,105,"Drama,Fantasy,Romance",7.9,517581
tt0099653,movie,Ghost,Ghost,0,1990,\N,127,"Drama,Fantasy,Romance",7.1,232310
tt0099674,movie,The Godfather Part III,The Godfather Part III,0,1990,\N,162,"Crime,Drama",7.6,418884
tt0099685,movie,Goodfellas,Goodfellas,0,1990,\N,145,"Biography,Crime,Drama",8.7,1235857
tt0099700,movie,Gremlins 2: The New Batch,Gremlins 2: The New Batch,0,1990,\N,106,"Comedy,Fantasy,Horror",6.4,111541
tt0099785,movie,Home Alone,Home Alone,0,1990,\N,103,"Comedy,Family",7.7,643265
tt0099810,movie,The Hunt for Red October,The Hunt for Red October,0,1990,\N,135,"Action,Adventure,Thriller",7.5,211803
tt0099864,tvMiniSeries,It,It,0,1990,1990,192,"Drama,Horror,Mystery",6.8,139053
tt0099871,movie,Jacob's Ladder,Jacob's Ladder,0,1990,\N,113,"Drama,Horror,Mystery",7.4,116509
tt0099938,movie,Kindergarten Cop,Kindergarten Cop,0,1990,\N,111,"Action,Comedy,Crime",6.2,159925
tt0100150,movie,Miller's Crossing,Miller's Crossing,0,1990,\N,115,"Crime,Drama,Thriller",7.7,140613
tt0100157,movie,Misery,Misery,0,1990,\N,107,"Drama,Thriller",7.8,231146
tt0100403,movie,Predator 2,Predator 2,0,1990,\N,108,"Action,Horror,Sci-Fi",6.3,179716
tt0100405,movie,Pretty Woman,Pretty Woman,0,1990,\N,119,"Comedy,Romance",7.1,352271
tt0100507,movie,Rocky V,Rocky V,0,1990,\N,104,"Drama,Sport",5.3,148860
tt0100758,movie,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles,0,1990,\N,93,"Action,Adventure,Comedy",6.8,103456
tt0100802,movie,Total Recall,Total Recall,0,1990,\N,113,"Action,Adventure,Sci-Fi",7.5,349601
tt0100814,movie,Tremors,Tremors,0,1990,\N,96,"Comedy,Horror",7.1,147457
tt0101272,movie,The Addams Family,The Addams Family,0,1991,\N,99,"Comedy,Fantasy",6.9,177541
tt0101410,movie,Barton Fink,Barton Fink,0,1991,\N,116,"Comedy,Drama,Thriller",7.6,127713
tt0101414,movie,Beauty and the Beast,Beauty and the Beast,0,1991,\N,84,"Animation,Family,Fantasy",8,475007
tt0101507,movie,Boyz n the Hood,Boyz n the Hood,0,1991,\N,112,"Crime,Drama",7.8,151811
tt0101540,movie,Cape Fear,Cape Fear,0,1991,\N,128,"Crime,Thriller",7.3,212827
tt0102057,movie,Hook,Hook,0,1991,\N,142,"Adventure,Comedy,Family",6.8,269962
tt0102059,movie,Hot Shots!,Hot Shots!,0,1991,\N,85,"Action,Comedy",6.7,115058
tt0102138,movie,JFK,JFK,0,1991,\N,189,"Drama,History,Thriller",8,167861
tt0102266,movie,The Last Boy Scout,The Last Boy Scout,0,1991,\N,105,"Action,Comedy,Crime",7,110432
tt0102510,movie,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,0,1991,\N,85,"Comedy,Crime",6.9,120476
tt0102685,movie,Point Break,Point Break,0,1991,\N,122,"Action,Crime,Thriller",7.3,198134
tt0102798,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,0,1991,\N,143,"Action,Adventure,Drama",6.9,205811
tt0102926,movie,The Silence of the Lambs,The Silence of the Lambs,0,1991,\N,118,"Crime,Drama,Thriller",8.6,1521056
tt0103064,movie,Terminator 2: Judgment Day,Terminator 2: Judgment Day,0,1991,\N,137,"Action,Sci-Fi",8.6,1157492
tt0103074,movie,Thelma & Louise,Thelma & Louise,0,1991,\N,130,"Adventure,Crime,Drama",7.6,168777
tt0103359,tvSeries,Batman: The Animated Series,Batman: The Animated Series,0,1992,1995,23,"Action,Adventure,Animation",9,114146
tt0103639,movie,Aladdin,Aladdin,0,1992,\N,90,"Adventure,Animation,Comedy",8,457605
tt0103644,movie,Alien³,Alien³,0,1992,\N,114,"Action,Horror,Sci-Fi",6.4,315690
tt0103772,movie,Basic Instinct,Basic Instinct,0,1992,\N,127,"Drama,Mystery,Thriller",7,215294
tt0103776,movie,Batman Returns,Batman Returns,0,1992,\N,126,"Action,Crime,Fantasy",7.1,323613
tt0103855,movie,The Bodyguard,The Bodyguard,0,1992,\N,129,"Action,Drama,Music",6.3,145586
tt0103873,movie,Dead Alive,Braindead,0,1992,\N,104,"Comedy,Fantasy,Horror",7.5,102245
tt0103874,movie,Bram Stoker's Dracula,Bram Stoker's Dracula,0,1992,\N,128,"Drama,Fantasy,Horror",7.4,234786
tt0104070,movie,Death Becomes Her,Death Becomes Her,0,1992,\N,104,"Comedy,Fantasy,Horror",6.6,129019
tt0104257,movie,A Few Good Men,A Few Good Men,0,1992,\N,138,"Drama,Thriller",7.7,282839
tt0104348,movie,Glengarry Glen Ross,Glengarry Glen Ross,0,1992,\N,100,"Crime,Drama,Mystery",7.7,114226
tt0104431,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,0,1992,\N,120,"Adventure,Comedy,Crime",6.9,397138
tt0104691,movie,The Last of the Mohicans,The Last of the Mohicans,0,1992,\N,112,"Action,Adventure,Drama",7.7,184324
tt0104694,movie,A League of Their Own,A League of Their Own,0,1992,\N,128,"Comedy,Drama,Sport",7.3,119078
tt0104714,movie,Lethal Weapon 3,Lethal Weapon 3,0,1992,\N,118,"Action,Crime,Thriller",6.7,176791
tt0104797,movie,Malcolm X,Malcolm X,0,1992,\N,202,"Biography,Drama,History",7.7,100683
tt0104952,movie,My Cousin Vinny,My Cousin Vinny,0,1992,\N,120,"Comedy,Crime",7.6,137682
tt0105112,movie,Patriot Games,Patriot Games,0,1992,\N,117,"Action,Thriller",6.8,119056
tt0105236,movie,Reservoir Dogs,Reservoir Dogs,0,1992,\N,99,"Crime,Thriller",8.3,1073166
tt0105323,movie,Scent of a Woman,Scent of a Woman,0,1992,\N,156,Drama,8,322974
tt0105417,movie,Sister Act,Sister Act,0,1992,\N,100,"Comedy,Family,Music",6.5,106830
tt0105665,movie,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me,0,1992,\N,134,"Drama,Horror,Mystery",7.3,103494
tt0105695,movie,Unforgiven,Unforgiven,0,1992,\N,130,"Drama,Western",8.2,431062
tt0105793,movie,Wayne's World,Wayne's World,0,1992,\N,94,"Comedy,Music",7,168340
tt0106179,tvSeries,The X-Files,The X Files,0,1993,2018,45,"Crime,Drama,Mystery",8.6,244583
tt0106220,movie,Addams Family Values,Addams Family Values,0,1993,\N,94,"Comedy,Fantasy",6.8,107954
tt0106308,movie,Army of Darkness,Army of Darkness,0,1992,\N,81,"Comedy,Horror",7.4,192323
tt0106489,movie,A Bronx Tale,A Bronx Tale,0,1993,\N,121,"Crime,Drama",7.8,157246
tt0106519,movie,Carlito's Way,Carlito's Way,0,1993,\N,144,"Crime,Drama,Thriller",7.9,229811
tt0106582,movie,Cliffhanger,Cliffhanger,0,1993,\N,113,"Action,Adventure,Thriller",6.5,138291
tt0106611,movie,Cool Runnings,Cool Runnings,0,1993,\N,98,"Adventure,Comedy,Family",7,112088
tt0106677,movie,Dazed and Confused,Dazed and Confused,0,1993,\N,103,Comedy,7.6,196610
tt0106697,movie,Demolition Man,Demolition Man,0,1993,\N,115,"Action,Sci-Fi,Thriller",6.7,190282
tt0106856,movie,Falling Down,Falling Down,0,1993,\N,113,"Action,Crime,Drama",7.6,203357
tt0106918,movie,The Firm,The Firm,0,1993,\N,154,"Drama,Mystery,Thriller",6.9,145712
tt0106977,movie,The Fugitive,The Fugitive,0,1993,\N,130,"Action,Crime,Drama",7.8,313764
tt0107048,movie,Groundhog Day,Groundhog Day,0,1993,\N,101,"Comedy,Drama,Fantasy",8,673085
tt0107120,movie,Hocus Pocus,Hocus Pocus,0,1993,\N,96,"Comedy,Family,Fantasy",6.9,154704
tt0107206,movie,In the Line of Fire,In the Line of Fire,0,1993,\N,128,"Action,Crime,Drama",7.2,112038
tt0107207,movie,In the Name of the Father,In the Name of the Father,0,1993,\N,133,"Biography,Crime,Drama",8.1,184828
tt0107290,movie,Jurassic Park,Jurassic Park,0,1993,\N,127,"Action,Adventure,Sci-Fi",8.2,1049920
tt0107362,movie,Last Action Hero,Last Action Hero,0,1993,\N,130,"Action,Adventure,Comedy",6.5,161641
tt0107614,movie,Mrs. Doubtfire,Mrs. Doubtfire,0,1993,\N,125,"Comedy,Drama",7.1,286581
tt0107688,movie,The Nightmare Before Christmas,The Nightmare Before Christmas,0,1993,\N,76,"Animation,Family,Fantasy",7.9,371121
tt0107818,movie,Philadelphia,Philadelphia,0,1993,\N,125,Drama,7.7,255076
tt0107977,movie,Robin Hood: Men in Tights,Robin Hood: Men in Tights,0,1993,\N,104,"Adventure,Comedy,Musical",6.7,134680
tt0108037,movie,The Sandlot,The Sandlot,0,1993,\N,101,"Comedy,Drama,Family",7.8,100623
tt0108052,movie,Schindler's List,Schindler's List,0,1993,\N,195,"Biography,Drama,History",9,1427657
tt0108160,movie,Sleepless in Seattle,Sleepless in Seattle,0,1993,\N,105,"Comedy,Drama,Romance",6.8,188381
tt0108358,movie,Tombstone,Tombstone,0,1993,\N,130,"Biography,Drama,History",7.8,162719
tt0108394,movie,Three Colors: Blue,Trois couleurs: Bleu,0,1993,\N,94,"Drama,Music,Mystery",7.9,109028
tt0108399,movie,True Romance,True Romance,0,1993,\N,119,"Crime,Drama,Romance",7.9,239397
tt0108550,movie,What's Eating Gilbert Grape,What's Eating Gilbert Grape,0,1993,\N,118,Drama,7.7,251002
tt0108778,tvSeries,Friends,Friends,0,1994,2004,5280,"Comedy,Romance",8.9,1068138
tt0109040,movie,Ace Ventura: Pet Detective,Ace Ventura: Pet Detective,0,1994,\N,86,Comedy,6.9,320576
tt0109444,movie,Clear and Present Danger,Clear and Present Danger,0,1994,\N,141,"Action,Crime,Drama",6.9,106613
tt0109445,movie,Clerks,Clerks,0,1994,\N,92,Comedy,7.7,230547
tt0109506,movie,The Crow,The Crow,0,1994,\N,102,"Action,Crime,Drama",7.5,196098
tt0109686,movie,Dumb and Dumber,Dumb and Dumber,0,1994,\N,107,Comedy,7.3,406216
tt0109707,movie,Ed Wood,Ed Wood,0,1994,\N,127,"Biography,Comedy,Drama",7.8,182623
tt0109830,movie,Forrest Gump,Forrest Gump,0,1994,\N,142,"Drama,Romance",8.8,2215465
